2000-02-15,Canada,Korea Republic,0,0,Gold Cup,Los Angeles,USA
2000-02-15,Chile,Slovakia,0,2,Friendly,Valparaíso,Chile
2000-02-15,Malaysia,Maldives,2,0,Friendly,Kuala Lumpur,Malaysia
2000-02-15,Trinidad and Tobago,Guatemala,4,2,Gold Cup,Los Angeles,USA
2000-02-16,Honduras,Colombia,2,0,Gold Cup,Miami,USA
2000-02-16,Japan,Brunei Darussalam,9,0,AFC Asian Cup qualification,Macau,Macau
2000-02-16,Kuwait,Yemen,2,0,AFC Asian Cup qualification,Kuwait City,Kuwait
2000-02-16,Lebanon,Korea DPR,1,0,Friendly,Beirut,Lebanon
2000-02-16,Macau,Singapore,0,1,AFC Asian Cup qualification,Macau,Macau
2000-02-16,Panama,El Salvador,4,1,Friendly,Panama City,Panama
2000-02-16,USA,Peru,1,0,Gold Cup,Miami,USA
2000-02-17,Barbados,St. Kitts and Nevis,1,0,Friendly,Bridgetown,Barbados
2000-02-17,Korea Republic,Costa Rica,2,2,Gold Cup,Los Angeles,USA
2000-02-17,Malaysia,Maldives,3,0,Friendly,Kuala Lumpur,Malaysia
2000-02-17,Mexico,Guatemala,1,1,Gold Cup,Los Angeles,USA
2000-02-18,Kuwait,Nepal,5,0,AFC Asian Cup qualification,Kuwait City,Kuwait
2000-02-19,Dominica,Antigua and Barbuda,2,0,Friendly,Roseau,Dominica
2000-02-19,Honduras,Peru,3,5,Gold Cup,Miami,USA
2000-02-19,Oman,Switzerland,1,4,Friendly,Muscat,Oman
2000-02-19,United Arab Emirates,Slovenia,1,1,Friendly,Muscat,Oman
2000-02-19,USA,Colombia,2,2,Gold Cup,Miami,USA
2000-02-20,Costa Rica,Trinidad and Tobago,1,2,Gold Cup,San Diego,USA
2000-02-20,Lesotho,Eswatini,1,0,Friendly,Maseru,Lesotho
2000-02-20,Macau,Japan,0,3,AFC Asian Cup qualification,Macau,Macau
2000-02-20,Mexico,Canada,1,2,Gold Cup,San Diego,USA
2000-02-20,Singapore,Brunei Darussalam,1,0,AFC Asian Cup qualification,Macau,Macau
2000-02-20,Thailand,Finland,0,0,King's Cup,Bangkok,Thailand
2000-02-21,Oman,United Arab Emirates,0,1,Friendly,Muscat,Oman
2000-02-23,Belgium,Portugal,1,1,Friendly,Charleroi,Belgium
2000-02-23,Colombia,Peru,2,1,Gold Cup,San Diego,USA
2000-02-23,Croatia,Spain,0,0,Friendly,Split,Croatia
2000-02-23,England,Argentina,0,0,Friendly,London,England
2000-02-23,Estonia,Finland,2,4,King's Cup,Bangkok,Thailand
2000-02-23,France,Poland,1,0,Friendly,Saint-Denis,France
