2013-10-15,Belgium,Wales,1,1,FIFA World Cup qualification,Brussels,Belgium
2013-11-14,Belgium,Colombia,0,2,Friendly,Brussels,Belgium
2013-11-16,Netherlands,Japan,2,2,Friendly,Genk,Belgium
2013-11-19,Belgium,Japan,2,3,Friendly,Brussels,Belgium
2014-03-05,Belgium,Côte d'Ivoire,2,2,Friendly,Brussels,Belgium
2014-05-26,Belgium,Luxembourg,5,1,Friendly,Genk,Belgium
2014-06-07,Belgium,Tunisia,1,0,Friendly,Brussels,Belgium
2014-09-04,Belgium,Australia,2,0,Friendly,Liège,Belgium
2014-10-10,Belgium,Andorra,6,0,UEFA Euro qualification,Brussels,Belgium
2014-11-12,Belgium,Iceland,3,1,Friendly,Brussels,Belgium
2014-11-16,Belgium,Wales,0,0,UEFA Euro qualification,Brussels,Belgium
2015-03-28,Belgium,Cyprus,5,0,UEFA Euro qualification,Brussels,Belgium
2015-06-09,Congo DR,Cameroon,1,1,Friendly,Mons,Belgium
2015-09-03,Belgium,Bosnia and Herzegovina,3,1,UEFA Euro qualification,Brussels,Belgium
2015-10-08,Nigeria,Congo DR,0,2,Friendly,Visé,Belgium
2015-10-11,Nigeria,Cameroon,3,0,Friendly,Brussels,Belgium
2015-10-12,Gabon,Congo DR,1,2,Friendly,Mons,Belgium
2015-10-13,Belgium,Israel,3,1,UEFA Euro qualification,Brussels,Belgium
2015-11-13,Belgium,Italy,3,1,Friendly,Brussels,Belgium
2016-06-01,Belgium,Finland,1,1,Friendly,Brussels,Belgium
2016-06-05,Belgium,Norway,3,2,Friendly,Brussels,Belgium
2016-09-01,Belgium,Spain,0,2,Friendly,Brussels,Belgium
2016-10-07,Belgium,Bosnia and Herzegovina,4,0,FIFA World Cup qualification,Brussels,Belgium
2016-11-13,Belgium,Estonia,8,1,FIFA World Cup qualification,Brussels,Belgium
2017-03-25,Belgium,Greece,1,1,FIFA World Cup qualification,Brussels,Belgium
2017-03-28,Cameroon,Guinea,1,2,Friendly,Molenbeek,Belgium
2017-06-05,Belgium,Czech Republic,2,1,Friendly,Brussels,Belgium
2017-08-31,Belgium,Gibraltar,9,0,FIFA World Cup qualification,Liège,Belgium
2017-10-10,Belgium,Cyprus,4,0,FIFA World Cup qualification,Brussels,Belgium
2017-11-10,Belgium,Mexico,3,3,Friendly,Brussels,Belgium
2017-11-14,Belgium,Japan,1,0,Friendly,Bruges,Belgium
2018-03-23,Japan,Mali,1,1,Friendly,Liège,Belgium
2018-03-27,Belgium,Saudi Arabia,4,0,Friendly,Brussels,Belgium
2018-03-27,Ukraine,Japan,2,1,Friendly,Liège,Belgium
2018-06-02,Belgium,Portugal,0,0,Friendly,Brussels,Belgium
2018-06-06,Belgium,Egypt,3,0,Friendly,Brussels,Belgium
2018-06-11,Belgium,Costa Rica,4,1,Friendly,Brussels,Belgium
2018-10-12,Belgium,Switzerland,2,1,UEFA Nations League,Brussels,Belgium
2018-10-16,Belgium,Netherlands,1,1,Friendly,Brussels,Belgium
2018-11-15,Belgium,Iceland,2,0,UEFA Nations League,Brussels,Belgium
2018-11-19,Iceland,Qatar,2,2,Friendly,Eupen,Belgium
2018-11-20,Italy,USA,1,0,Friendly,Genk,Belgium
2019-03-21,Belgium,Russia,3,1,UEFA Euro qualification,Brussels,Belgium
2019-06-08,Belgium,Kazakhstan,3,0,UEFA Euro qualification,Brussels,Belgium
2019-06-11,Belgium,Scotland,3,0,UEFA Euro qualification,Brussels,Belgium
2019-10-10,Belgium,San Marino,9,0,UEFA Euro qualification,Brussels,Belgium
2019-11-19,Belgium,Cyprus,6,1,UEFA Euro qualification,Brussels,Belgium
2020-09-08,Belgium,Iceland,5,1,UEFA Nations League,Brussels,Belgium
2020-10-08,Belgium,Côte d'Ivoire,1,1,Friendly,Brussels,Belgium
2020-11-11,Belgium,Switzerland,2,1,Friendly,Leuven,Belgium
2020-11-15,Belgium,England,2,0,UEFA Nations League,Leuven,Belgium
2020-11-18,Belgium,Denmark,4,2,UEFA Nations League,Leuven,Belgium
